uid,average_rating,elevation_gain,highpoint,mileage,mileage_type,tripreport_count,campsites,coast,dogs_ok,foliage,kids_ok,lakes,mountains,old_growth,ridges,rivers,summits,waterfalls,wildflowers,wildlife
c5e87c791fb53c4b0c112b561eaa858f,2.0,730.0,540.0,9.4,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0
c6043bfec1434ceca034f6368c5f9614,2.5,1480.0,6600.0,6.8,5,39,0,0,1,0,0,0,1,0,0,0,0,0,1,0
c60c8621711c4b4192a27a1bcbdbd2c7,1.0,120.0,380.0,0.95,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1
c61a93e2d32243dbbdbf55f02fde319a,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c62404f43ccab1ccf81fc8628155428e,3.0,3400.0,7400.0,27.2,1,21,0,0,0,0,0,1,1,0,1,0,1,0,1,1
c6380c3707ec79cd36daad595f502a8f,4.41666666667,1300.0,6521.0,3.4,1,294,0,0,0,0,0,1,1,0,1,0,1,0,1,1
c642aa326dca8e967c45bc0f70c82008,3.94117647059,1600.0,2800.0,5.0,1,95,0,0,0,0,1,0,0,0,0,1,0,1,0,0
c66224df840c9a4675d5ecc293cf98fc,3.25,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c667f26dcc8349f8b1faf810d829f89d,0.0,None,None,2.0,4,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1
c66dae46328342e519a583fc52d87770,3.4,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c67365ca1f6142b19888199973f641ea,5.0,3800.0,6900.0,30.6,5,12,1,0,0,0,0,1,1,1,1,1,0,0,1,1
c6743c441d0939ba60f1a03e147c710b,2.33333333333,None,None,None,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c68282a8180b53bda4a4c0dad50896e6,4.14285714286,520.0,570.0,4.0,1,68,1,1,1,0,1,0,1,0,0,0,0,0,0,0
c69095a03de0045a01669618b115556b,4.5,2500.0,4100.0,8.6,1,30,0,0,1,0,0,1,0,0,1,1,0,0,0,0
c69ec33bb1b34fd09feb4eb5ea2cb90c,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6a6ae76c38246a386bc432bebd946e9,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6ad1a526cfb4b1c8841ccd8d22cfd44,0.0,500.0,840.0,7.62,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
c6c9053537054380aeb4e68c0661171f,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6caa63ace749504ab28c025432ea2ee,3.5,None,None,None,1,15,1,0,0,0,0,1,1,0,0,0,0,0,1,0
c6cc375a7bb27a745585b685c4330751,2.6,None,None,None,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6cce3ec8d824d2b92587fec4bfb9f73,0.0,None,8272.0,None,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
c6d120d24cc84ac3a52030ddb6f3f78a,0.0,300.0,None,6.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
c6f1e9497bcc4fb09ce24886deaae26b,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6fbe3ec1d394032b68683f1180cabe3,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c704950739377d4221afc7e60aaa6fdf,3.5,4387.0,7437.0,12.8,1,23,0,0,1,1,0,0,1,0,0,0,0,0,1,0
c70c83c7c3b2c1225fe58ab89add306e,4.37037037037,2550.0,6150.0,7.5,1,528,0,0,1,1,0,0,1,0,1,0,0,0,1,0
c70d5c08bc62a83f2af55d5d356b5cfb,4.0,None,None,None,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c730534f5a506a2d0058a26b60e8ae96,3.0,700.0,3800.0,7.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
c738c894332eec9b6980b9ff88cb3074,4.625,4650.0,7766.0,12.0,1,150,0,0,1,0,0,0,1,0,1,0,1,0,0,0
c73cb8a318f9ecb1ef8cc4e59fc3b226,2.88888888889,30.0,170.0,5.0,4,28,1,0,1,0,1,1,0,0,0,0,0,0,0,1
c752bec0e210a3a382f4d613c69f930d,0.0,None,None,None,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c75ac86a65410938a81c34eeea6c3583,3.375,2350.0,7110.0,12.5,1,72,0,0,0,1,0,1,1,0,0,0,0,0,0,0
c7709cf741ee47b9b2a6f1fd67e022b7,1.5,None,None,1.3,1,10,0,0,1,0,1,1,0,0,0,0,0,0,1,1
c77d8deb4d0f478c81889cac2d815b73,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c781c7285b824048811d31c7b70aee18,4.0,100.0,None,0.5,1,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0
c78ba507c2200e0c4f87e822182c1788,3.0,3700.0,6600.0,6.0,1,18,0,0,1,0,0,0,1,0,1,0,0,0,1,1
c79c0001dbad49b76b69833fda9d9b5d,3.83333333333,2800.0,5400.0,8.2,1,65,0,0,0,0,0,0,1,0,1,0,0,0,0,0
c7acb2ef9ec54db0b68af53a8dcff02a,4.66666666667,7500.0,6360.0,29.2,1,109,1,0,0,1,0,1,1,1,1,1,1,1,1,1
c7afe441e9323e68b99da78fa3f38ceb,3.75,None,None,1.2,1,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0
c810d072e7f3490a9cf35150ba41907a,0.0,None,8511.0,None,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
c81aca57aaee42639dbe66e2a394867f,0.0,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c82476c4f0612d3d8a94e9e4b2e09ea8,4.33333333333,1365.0,5600.0,6.4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c82595e2569152135ee151dd321fb4b7,4.0,1340.0,3780.0,2.4,1,6,0,0,0,1,0,0,1,0,1,0,0,0,1,0
c835183d1cd50cd1b1d7e4d56eb81c0a,2.5,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c835c77c2668b40d89dba204af645687,4.3,300.0,6000.0,2.4,1,37,0,0,0,0,1,0,1,0,1,0,0,0,1,1
c85bcb6fc9e39bc119218fdd0ffdb5c9,4.0,0.0,None,2.0,1,6,0,0,1,1,1,0,1,0,0,1,0,0,1,1
c86a1b0248c442219f6a089dc25edb55,0.0,0.0,0.0,2.5,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,1
c86ab1d6e1b4a748cfc2e229ba46564a,4.0,None,None,None,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c89c7aee901e79294c9074c16da55fa7,2.0,315.0,None,2.1,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0
c8b608c03c0ca2b4abfefa1ffbc8acfe,2.85714285714,None,None,None,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8be6032139743ea969e7fabbada7adf,2.0,None,None,None,1,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0
c8cc6eff5763b3877cce6ce5c8bdb779,2.6,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c93b54ab3589a35b096b2350fce418ff,3.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c96516ff7921450c8d8b7cdb4d3c4c97,0.0,600.0,5088.0,3.25,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
c97273f3e9394f8a1262bd440ae5327f,2.5,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c97ae451de1d4b238b65b57e9e515a20,0.0,None,None,None,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9a4709cd54f0203b4b6982477743229,3.7,375.0,400.0,2.3,1,49,1,0,1,1,1,0,1,1,1,0,0,0,0,1
c9ac5eedf964497da58d9837b311e0d8,0.0,0.0,None,0.25,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
c9af1a9f89cb3f5076ac5414caf94a4e,3.0,1000.0,2850.0,8.4,1,132,1,0,1,0,0,1,1,1,0,1,0,0,0,0
c9af264628600819470a78dd2548d79a,3.1875,3326.0,4662.0,9.2,1,331,0,0,1,0,0,0,1,0,0,0,1,0,1,0
c9b24c4343185e9edc821e850816e429,3.0,None,None,None,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9b96d9b10fff216f53511f5ac9185ab,2.25,1100.0,2400.0,18.0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1
c9c4d3f252d244b9b271f52983d0a916,0.0,7430.0,6800.0,36.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9c6129cab7d40c4db97e1cdf9eeacdc,2.5,3200.0,5600.0,9.0,5,36,0,0,0,0,0,1,1,1,1,0,0,0,1,0
c9d581b42322c3f1533a0d6f033efb3e,3.28571428571,None,None,None,1,85,0,0,0,0,0,1,1,0,1,0,0,0,0,0
c9d6c91e56a6daa4938002e7d78b8b36,2.81818181818,200.0,1000.0,4.0,1,112,0,0,0,0,0,0,0,0,0,1,0,1,1,0
c9e4d230eea2626327836d8f4a78d574,2.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca2db3c0a37e0923c48770ab1e84fdd5,1.5,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca496ce0d0ea91161439b807bbae8826,4.16176470588,2600.0,5400.0,12.0,1,861,0,0,1,1,0,0,1,1,1,0,0,0,1,0
ca569f051acc4cffaa53fa4ce81045e1,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caa90bdc553a151d31b94db34d756511,3.33333333333,1700.0,5700.0,3.0,1,49,0,0,1,0,0,0,1,0,0,0,1,0,0,0
caacf670addb4302b855f0832b4b2b67,0.0,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cab71fce92514a90bef2ef38af8b2cc0,0.0,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cac9c51dc7a24c9713e32f51ad4d180d,4.25,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cae60bd0f706cf55b1679ac57e2825c4,2.625,600.0,2619.0,4.5,1,6,0,0,1,0,1,0,0,1,0,1,1,0,0,1
cb0cc26b425ea8726d62903dfd809b35,3.75,1425.0,5587.0,2.8,1,199,0,0,0,0,1,0,1,0,0,0,0,0,1,0
cb0fe933705549cbb41bcfcd5507dbaa,0.0,0.0,10.0,2.5,1,12,0,0,1,1,1,0,0,0,0,0,0,0,0,1
cb219349e4753b868b0f56bb0b5480c4,2.625,150.0,150.0,5.0,1,32,1,1,1,0,1,0,0,0,0,0,0,0,0,1
cb3382384de77f36e85344743c9f8a1e,3.6,1500.0,2500.0,4.2,1,48,0,0,1,0,0,1,0,1,0,0,0,0,0,1
cb4d5088f6130c17a362d0d6d1fc48ed,3.58333333333,900.0,5200.0,4.4,1,97,1,0,1,1,1,1,0,0,0,0,0,0,1,0
cb4fa2868cc74000aa486eaa8ce1fe30,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb5162afb98a6852c71268d0dd61c4cf,3.4,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb5371d67e97e1a641d7e42292d2ca86,3.75,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb557e9301142021b5081376711b6c06,2.2,None,None,None,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb5d626359c346eaa328e1dc0b2efbeb,0.0,None,None,None,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb702b9167bcc36d32cae2d50630b040,2.8,900.0,2400.0,6.0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,1,1
cb716cfce342ba11e4b1e0afe03810ee,4.40983606557,4000.0,4822.0,5.4,1,1891,0,0,0,0,0,0,1,1,0,0,1,0,1,0
cb82b2de0aca42ddaf5aa72b0328489f,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb8f57f609e5e1b4a93bbab76e9337e0,3.0,4400.0,10000.0,10.0,1,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cba6a81ec630a930133f2cf6b3e06ac8,3.33333333333,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbab06980712ca58409dfa47853d2987,3.25,None,None,None,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbac38ae28ebf508b77e67b42d569bd5,3.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbcad74a20ed96f6dcd4dbbc34447352,2.33333333333,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbd3916c959797e06da6c7f676e826ec,4.21153846154,3400.0,5240.0,8.0,1,1136,0,0,1,1,0,0,1,0,1,0,1,1,1,0
cbd767c88e3b8af7a419145f3856213b,2.42857142857,2700.0,5000.0,11.0,5,92,1,0,0,0,0,0,1,1,0,1,0,0,0,1
cbe783e341a086832f6407c8b8cda2af,3.8,None,None,None,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbf6a33a232f45dbbd5e4dd5405eb4b1,0.0,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc114698a589a1d760a32400934b743e,3.57142857143,250.0,450.0,1.4,1,194,0,0,1,1,1,0,0,0,0,1,0,1,0,0
cc18024363c8f27fe6d957b620684c88,3.57142857143,200.0,200.0,2.5,1,29,1,1,1,0,1,0,0,0,0,0,0,0,0,0
cc2007e48b1b54700b10bfaa00ed6984,4.0,40.0,390.0,1.2,1,32,0,0,1,1,1,0,0,0,0,0,0,0,1,1
cc285387b45e45da9f74e7a32000e201,0.0,0.0,2400.0,0.75,1,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0
cc2ace4bd97dc708af1d01fed4c34954,0.0,0.0,0.0,1.6,1,18,0,1,1,0,1,0,1,0,0,0,0,0,0,1
cc333403270d4ec4b75ff936eb246ca1,0.0,None,None,None,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc41311d552fd2925a93ed4b0f96f159,2.83333333333,1200.0,6700.0,10.0,1,13,1,0,0,0,0,0,1,0,0,1,1,0,1,0
cc42cd3ae800445398bdcab1dd4eeb29,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc6106df5c4c154afdec8c562d6ada28,3.28571428571,1600.0,4600.0,7.2,1,171,1,0,1,0,0,0,0,1,0,1,0,0,0,0
cc677b99413349e892103d0f2bc51aeb,0.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc87eb59f8662752b6ad877d252c7f9c,3.6,900.0,6500.0,5.0,1,41,0,0,1,0,0,0,1,0,0,0,0,0,1,0
cc8dec4178830fa2ac461be580563eca,2.75,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc9b2714eabe8c1d4fd44e79c33bdd6a,3.98765432099,3250.0,4450.0,8.5,1,1227,0,0,1,0,0,0,1,1,0,0,1,0,1,0
cca8a9f1b1694553aee87b1d666daeb1,3.4,250.0,2840.0,8.2,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ccb96de7b0d7b958589ce685bfaa3a63,4.0,2129.0,4329.0,8.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cccfc26246f24a77b3bad1b40a482ce6,0.0,None,None,None,1,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ccd26e9bb56144d9aa688c5a92d9f0f1,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cce445c5cb34010363258cf7b0ffdaae,4.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cce90630d79941388ed197bac9e791fd,0.0,1540.0,5400.0,20.2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1
ccf6782bdca813899c2177eade6ed7d0,2.75,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccf6e1226bb7c32bb78b8e1c36e1502e,3.54545454545,140.0,325.0,2.8,1,143,0,1,1,1,1,0,1,0,0,0,0,0,1,1
cd33f1887f72c332354f4782f77c7ecf,3.0,None,None,1.0,1,131,0,0,1,0,1,0,0,0,0,0,0,0,0,0
cd352f1544fd7caa2180702ce8a118dd,3.8,1000.0,6400.0,3.2,1,65,0,0,0,1,0,0,1,0,0,0,0,1,1,1
cd37cda7b6faffdc39d89caf07e38e10,3.25,1000.0,4700.0,4.5,1,29,0,0,0,0,0,1,1,1,1,0,0,0,1,1
cd443c16472b50cc099b9f7ea1c55a91,2.5,None,None,None,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd45d165f552acaa4eb28d8841d6c764,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd4f410d89107c1f3d6078e9e95144f5,2.66666666667,None,None,None,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cd5002de5b49b8bbebf58dceecc4d020,2.0,1500.0,1880.0,7.4,1,33,0,0,0,0,0,0,0,1,0,1,0,0,0,1
cd560b7d6575bcf1ccf8b2a4cea865fc,2.25,1800.0,2000.0,9.0,1,58,0,0,1,1,0,0,0,0,0,1,0,0,0,1
cd9b35d2a2d2bc9b6de7f9109b087568,3.5,2400.0,5025.0,11.2,1,70,0,0,0,0,0,1,1,0,0,0,1,0,1,0
cdb2068f38ec4f15af9407f115d6eaad,0.0,5120.0,4170.0,15.3,1,8,0,0,1,0,0,0,0,0,0,1,1,1,0,0
cdb779f8efe7a28c7a9a7fd78bcdd841,3.5,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdcbbf717bba4fc3904cb69c1ff00fab,0.0,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cde1b6219761441a73e626bc7f6644c7,2.75,2600.0,6300.0,11.0,1,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0
ce0b01f4e15621c0c2a55f243baba789,4.0,None,None,None,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce30c0542d78949cfa668c4b4278a17c,1.75,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce4ce1d7e216464696f60edd4e45c39c,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce512105e7af301eda765179b3c44d82,3.6,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce686641156ec3fe1a032e53e22a05f4,4.0,27996.0,7800.0,147.5,5,74,1,0,1,1,0,1,1,1,1,1,1,1,1,1
ce7dd3b630b3d69e4a467772a65e23ee,1.0,None,None,None,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce7ee3876c6f07c6fa7f78aa1bac3ad9,3.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce99761af1d0ff68454dd7001a6ecc80,3.44444444444,1100.0,4500.0,28.0,1,121,0,0,1,1,0,1,1,0,1,1,0,0,0,0
cea848eba26446f2926b2e17843d1168,3.0,None,None,2.0,1,13,0,0,1,0,1,0,0,0,0,1,0,0,1,1
cec1febd0db3648ae60195889c11dbd3,4.33333333333,408.0,290.0,3.6,1,21,0,1,1,0,1,0,0,0,0,0,1,0,1,1
ced5a35ffc528b7f12624c3f8e03cb39,3.0,None,None,None,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cef51d84e09030eaf2641dd1b050499a,3.21428571429,1200.0,7386.0,9.4,1,77,0,0,1,1,0,0,1,0,1,0,1,0,1,0
cefa4f14fbf62ee12f2c8d4cccccf3c1,5.0,None,None,None,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf2d025599ba4805bfac8891f597973b,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf3d83898bd3fc9db8d7c4b986003474,4.0,3300.0,6000.0,21.4,1,27,1,0,0,0,0,1,1,0,0,1,0,0,1,1
cf4cebe9121f41babbd96e66cc594c09,0.0,400.0,300.0,1.3,4,5,0,0,1,1,1,0,0,0,0,1,0,0,1,0
cf62415b4f1344a0bf014aca81cacfd7,3.5,0.0,115.0,6.0,4,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0
cf77c8727253204bc9b1db527e12b69c,2.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf7d61320c9b49888b1e982832528c82,5.0,0.0,None,20.0,4,7,0,0,1,0,1,1,1,0,0,0,0,0,1,1
cf962b0c8270f6654cae1488f97dc1b8,4.0,None,None,None,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf9affae378a472abbd6ddacbb080bd8,0.0,None,None,None,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf9f68b3f5639d88e7dc287c34330d4b,3.42857142857,2300.0,5600.0,11.0,1,170,1,0,0,0,0,1,1,0,1,0,0,0,1,0
cfaa1da3b9b64a559675cf54bc284ef2,0.0,213.0,5412.0,0.8,1,2,0,1,0,0,0,1,1,0,1,0,0,1,1,0
cfb308ae22074a5a967c1ff1ed13600b,0.0,None,8236.0,None,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
cfcaf9020bc749d6af70210e82bd8e60,4.25675675676,4000.0,4822.0,9.4,1,1292,0,0,1,1,0,0,1,0,0,0,1,0,0,0
cfcdc93d4a0330149dc9061967c7c27b,4.0,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfd5afdacf464275954fa716e44b2982,0.0,0.0,None,23.0,4,3,0,0,1,1,1,0,0,0,0,1,0,0,0,1
cfddd91b08b279bafc51901ee9d27cad,3.18181818182,3950.0,5701.0,14.0,1,111,0,0,0,0,0,0,1,0,0,0,1,0,1,0
cfedf6487755466a92d30866e91857b8,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cff54e903d1cbfb4b4cd3d46039393b2,3.8,100.0,5100.0,7.0,1,13,1,0,1,0,0,1,0,0,1,0,0,0,1,0
cff5c7cec4794fd5b6eaa606756fe3aa,4.0,None,None,0.3,1,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0
cffef91f73764c9088e64c932dba290c,0.0,4000.0,6010.0,12.5,1,17,0,0,0,0,0,0,1,1,0,1,1,0,1,0
d005d1b63cf419c8e42a45ca1d88f9c7,3.0,None,None,None,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d010d32cf350bcbdd9d229f452c20311,3.0,None,None,None,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d01158e2c0dd547f0a7537c3eb3d8b9d,2.5,1300.0,4600.0,5.4,1,8,0,0,1,0,1,0,1,0,0,0,0,1,1,1
d0190626dc57ed9e5feaf2d5989da1f7,3.25,None,None,None,1,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0
d02fccb8d14c776e1ba08f16e285b4d2,2.4,None,None,0.6,1,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d032e9f6b0404b4866091f4d1f923d0e,3.375,3210.0,7640.0,10.2,1,28,0,0,1,1,0,1,1,0,1,0,0,0,0,0
d040f91cc0f3eb8c65f6af4956c727ed,3.14285714286,1710.0,None,11.6,1,27,0,0,1,0,1,0,1,0,0,0,0,0,1,0
d0bdbbc6874d5ab57bfd1e05ebb607b0,2.75,600.0,4750.0,4.0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0
d0bec38570a2d9324a9a27585042f8fe,3.25,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0d718118deb4cd5be7b6ea3437d6c2c,4.0,200.0,225.0,1.98,1,51,0,1,1,0,1,0,0,0,0,1,0,0,0,1
d0de2ecb418e46d2a9c1172cac6d6a0f,0.0,None,None,1.5,1,18,0,1,1,0,1,0,0,0,0,0,0,0,0,0
d0f34bd4e1637ef80ec5c91abb2e3294,2.2,None,None,None,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0fa5deed50811d973a97ae36bdf1c24,2.5,2140.0,3700.0,13.8,1,63,1,0,0,0,0,1,0,1,0,0,0,0,0,0
d12e92fff9c2c4f4f77a7adfdf913b8f,0.0,None,None,None,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d12f9812342a693e7904075eaaf44c48,2.83333333333,2500.0,None,9.0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d13dd4026f784334bf8920a2e12fc1a4,4.8,988.0,6988.0,13.5,1,159,0,0,0,0,0,0,1,0,0,0,1,0,1,1
d13eb76cc043c36c5d404936d718b960,3.55555555556,200.0,5150.0,1.2,1,195,0,0,1,1,1,0,1,0,1,0,0,0,1,0
d145f28a5bf74cc38ea6c5a953b88a3f,0.0,None,8044.0,None,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0
d16facbc48cf005f2bd92e24c89770dd,4.25,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d196e51547eb4f56b0e1a039a6c4ce98,0.0,None,9066.0,None,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
d19f1f8048622b2b05e41736ab3efd7a,4.24137931034,2900.0,6300.0,16.0,1,462,1,0,1,0,0,1,1,1,1,0,1,0,1,0
d1af22b6ce3c408f8a08f13bf0393c83,0.0,1800.0,4000.0,8.0,1,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0
d1b644cedb5e36107fcfd8236dd92b45,3.0,3409.0,6049.0,16.8,1,20,0,0,1,0,0,0,1,0,1,0,1,0,0,0
d1db3d458fcb4ef4dcd872b402f89b70,5.0,600.0,3400.0,5.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
d1dd2711fd6c430fbb25ea77bd4cb550,0.0,None,None,None,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2057da3b1acd03905c478c3b6e77448,4.0,3000.0,5107.0,8.0,1,71,0,0,0,0,0,0,1,0,0,0,1,0,1,0
d21cbd9baf8d4287b520d246f5eacf9f,0.0,150.0,200.0,0.6,1,34,0,1,1,0,1,0,0,1,0,0,0,0,0,1
d222e64598391fe0cb376234c2c0d252,4.10294117647,1300.0,2000.0,7.2,1,893,1,0,1,0,1,1,1,1,0,0,0,1,1,0
d22dff80a9224c65a326cfa289a0f229,0.0,None,None,None,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d24720f55a52476ea593c9fde86d2472,0.0,2000.0,4840.0,7.0,5,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
d25c740a3f254f68b7aa4d0c34d1c64d,0.0,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d25d5183eb1d43c981c08c96fe982864,5.0,6716.0,8876.0,10.0,1,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d262bcb0bf503fb9ab85d165c4a2f0ed,3.92592592593,400.0,400.0,3.0,1,139,0,0,1,1,1,1,0,0,0,0,0,0,1,1
d2671b489b7825c6486568b2b15ef5b8,2.57142857143,200.0,450.0,3.0,1,33,0,0,1,0,1,0,0,1,0,1,0,0,1,0
d28abdf9ae882c821deb10c90fed82ce,3.0,100.0,3680.0,2.4,1,48,0,0,1,0,0,1,0,0,0,1,0,1,1,1
d29bb049828d4f75aa274d5a29944248,0.0,None,None,None,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2a00e4be3b407ac46cd950b26e58ffa,2.66666666667,1040.0,7700.0,7.4,1,30,0,0,1,0,1,0,0,0,1,0,1,0,1,0
